	var	amp	igauche2_2	idoc	iphrase	biggestStep	avgStep
" GUM_academic_exposure-3
_1"	-0.006968723353018111	-0.029069792479276657	0.07852394878864288	-0.090971689671278	-0.08173446426024805	-0.0009811222553253174	-0.023410204476230684
" GUM_academic_exposure-12
_1"	-0.002704534401428753	-0.0678788423538208	0.01696978509426117	-0.0161920003592968	-0.002366874038296607	-0.0772228091955185	-0.008306793941586621
" GUM_academic_exposure-20
_1"	-0.0011239710688528831	-0.01522030308842659	0.1981983296573162	0.006224337965250015	0.010346408798789786	0.0009795352816581726	-0.019103419620032425
" GUM_academic_librarians-8
_1"	-0.0015649667469191525	-0.0003336668014526367	-0.09193649888038635	-0.12273386120796204	-0.11500548521916454	0.035922545939683914	-0.0039042187023109465
" GUM_academic_librarians-19
_1"	-0.004974819102992301	0.0	0.004594653844833374	-0.03138494864106178	-0.03440302103209547	0.0	0.0010371214399735318
" GUM_academic_librarians-21
_1"	0.0017727728625868758	0.0	-0.08323252201080322	-0.048542898148298264	-0.04541303443668576	0.0	0.01025196744280979
" GUM_bio_byron-9
_1"	0.004779422873179444	0.005784790962934494	0.19674327969551086	0.0768144279718399	0.017081239332317116	-0.00979527086019516	0.015099541127529675
" GUM_conversation_grounded-10
_1"	-0.005181872749267222	-0.060095131397247314	-0.07044074684381485	0.023908503353595734	0.004553319999214378	-0.06678254902362823	-0.026600507240403803
" GUM_conversation_grounded-16
_1"	0.0014390941669718167	0.05374807119369507	-0.04933324456214905	0.045885004103183746	-0.043152115121483814	0.04704444110393524	0.014888325209418934
" GUM_conversation_grounded-18
_1"	0.0006592100388399594	0.0	0.06879757344722748	-0.04789618402719498	0.008438117174478649	0.0	0.0011730501511252045
" GUM_conversation_grounded-25
_1"	-0.009113010563139888	-0.18141844868659973	-0.008883204311132431	0.08182602003216743	0.05602866560220718	-0.23781821131706238	-0.0662473930252923
" GUM_conversation_grounded-76
_1"	0.001401236769594888	-0.009142138063907623	-4.023313522338867e-07	-1.2665987014770508e-07	-0.00038835733508069126	-0.04445168003439903	-0.00454875870702276
" GUM_conversation_grounded-107
_1"	0.0035379577423272053	0.07404997199773788	0.11827854439616203	0.03535382077097893	0.05084933411507381	0.06864247471094131	0.03611917433639368
" GUM_conversation_grounded-134
_1"	-0.0009037681133091911	-0.062249720096588135	-0.000962892547249794	-0.10856794007122517	-0.0837371475107613	0.002257212996482849	0.01775235531258057
" GUM_conversation_risk-109
_1"	0.0014514609501161957	-0.01988375186920166	0.267334783449769	-0.09754304446419437	0.06384548474103213	0.002682499587535858	0.007033157540296292
" GUM_fiction_beast-3
_3"	0.0004499505286305709	0.003458380699157715	-9.462237358093262e-07	-7.674098014831543e-07	0.0001247689217226955	0.009049147367477417	0.0027527084904948873
" GUM_fiction_beast-5
_1"	-0.010489920741356587	-0.33726316690444946	-0.3212715983390808	-0.18873700499534607	-0.1776289994035054	-0.049052685499191284	-0.01974165421265822
" GUM_fiction_beast-57
_1"	0.001263049824285857	0.0	0.24492691457271576	0.09547115117311478	0.07309042171835295	0.0	-0.0060714120085047785
" GUM_fiction_lunre-9
_1"	0.002866571595999845	0.0025586485862731934	-0.06439247727394104	0.17534266039729118	0.1325207464803681	0.0	-0.015477520172046788
" GUM_fiction_lunre-9
_2"	0.001188746985399669	0.008453607559204102	-0.254527410492301	-0.13201891213516037	-0.19895592144210683	0.0	0.008844849725860637
" GUM_fiction_lunre-13
_1"	0.0022640847282329978	-0.01493852585554123	0.1419203020632267	-0.10582258552312851	0.058392372892614314	-0.004284583032131195	0.008106785280341727
" GUM_fiction_lunre-15
_1"	-0.000976244786481742	0.0029587987810373306	0.045269329100847244	-0.04869399592280388	-0.05696023242282017	0.008098453283309937	-0.005834116631481534
" GUM_fiction_lunre-20
_1"	-0.0047142439353628635	-0.01593964919447899	0.0904401233419776	-0.03005359787493944	0.045446722818588886	-0.010875105857849121	-0.025104009584775044
" GUM_fiction_lunre-24
_1"	0.002428021208764286	0.0004583699628710747	-0.015828069299459457	0.06138243526220322	0.05936030554882618	0.0	0.0023269386962056215
" GUM_fiction_lunre-24
_2"	0.0021872708014323283	0.0020631197839975357	-0.0832384042441845	0.07142239295085628	-0.15064706935782016	0.0	0.010479905469933659
" GUM_fiction_lunre-26
_1"	0.0011676292250818107	0.03714466094970703	0.008720889687538147	0.10073882341384888	-0.010279056371042594	0.04383973777294159	0.00884750060542347
" GUM_interview_cyclone-41
_1"	0.00498789306021255	0.018214713782072067	-0.13913962244987488	0.07239019870758057	0.09044502753600042	-0.0014958456158638	0.031156659886861837
" GUM_news_homeopathic-13
_1"	-0.0006061775092930932	-7.43865966796875e-05	0.191046804189682	-0.01553847782174389	0.048495653913320114	0.04478585720062256	-0.01692222526754794
" GUM_news_homeopathic-13
_2"	0.0008700430777844742	0.0	0.16004640981554985	-0.011091161519289017	0.003275445139325872	-0.018235519528388977	0.002469531927094759
" GUM_news_homeopathic-15
_1"	0.0012828571690054955	0.000972449779510498	0.15649877209216356	0.11887369770556688	0.11467697537874663	-0.0018060579895973206	0.009234669316431576
" GUM_news_homeopathic-20
_1"	0.0036373887867659493	-0.003999948501586914	0.2741426359862089	0.10713758878409863	0.10968724924943113	0.0	0.017599131786518674
" GUM_news_iodine-6
_1"	-0.0013833564325469172	0.0	0.02516385167837143	0.09083299338817596	0.06764082285864731	0.0	-0.008378371857707512
" GUM_news_iodine-11
_1"	0.0031041437260648785	0.00010257959365844727	-0.11544742994010448	-0.07699447683990002	-0.06913087472891788	0.012994509190320969	0.004590211117722287
" GUM_news_iodine-14
_1"	0.0005352323566518852	0.0	-0.08411163091659546	-0.00698331139842312	0.08789630836423706	0.0	-0.0038145507598409956
" GUM_news_iodine-17
_3"	-0.0018139323928706708	0.0	0.28998903557658195	-0.03459018699964245	0.01944041500488919	-0.06050807610154152	-0.005693433831135436
" GUM_news_iodine-18
_1"	0.0004612560383190356	-0.0008697509765625	0.05779317021369934	0.004341956228017807	-0.003030489045860507	0.003720581531524658	0.009218684617555206
" GUM_news_iodine-21
_1"	0.004762460832290816	0.0011872649192810059	0.07537722773849964	0.015289593487977982	0.013016870358426691	0.026213232427835464	0.03389124735748689
" GUM_news_iodine-28
_1"	0.0005587659484081325	0.0	0.09761742874979973	0.05857950448989868	0.06574885227285276	0.0	-0.0022666922339019124
" GUM_news_iodine-39
_2"	-0.00148601179601425	-0.004304707050323486	0.08743102103471756	-0.10760445751389225	-0.07666210383167565	0.0	-0.009916421793748409
" GUM_news_iodine-41
_2"	0.0016177488856700811	0.0	0.4960089474916458	-0.0992653607563142	0.0368701911858732	0.0	-0.008553189482250478
" GUM_speech_impeachment-1
_1"	0.008324045280870399	0.0	0.06650540232658386	0.08892922103404999	0.07362452854772994	0.0	-0.0007632790110239096
" GUM_speech_impeachment-7
_1"	0.005962285558782379	0.07901960611343384	-0.030359845608472824	-0.037960175424814224	-0.057667717177081246	0.047355689108371735	0.026766932943406013
" GUM_speech_impeachment-11
_1"	-0.014681744572026187	-0.27695220708847046	0.007519811391830444	-0.14599591493606567	-0.12232539121043212	-0.21883542835712433	-0.015270806592765945
" GUM_speech_impeachment-13
_1"	-0.0018873902635839768	-0.01801466941833496	-0.09165876358747482	0.054149776697158813	0.042163054059658756	-0.017792925238609314	-0.030703257047637572
" GUM_speech_impeachment-17
_2"	0.004906374224816677	0.0	-0.0174236036837101	-0.01672840490937233	0.006086814173807686	0.0	0.003644454178224843
" GUM_speech_impeachment-32
_1"	0.0029140914656920203	0.0	-0.04979478567838669	0.015917927026748657	0.013235975917251341	0.0	0.016229260208852125
" GUM_speech_impeachment-37
_1"	-0.003074523667863878	-0.03133274707943201	-0.2525790040381253	-0.2198959938250482	-0.1226128466149563	-0.026378970593214035	-0.00112329375339687
" GUM_speech_impeachment-39
_1"	-0.004425645461195518	0.007134160026907921	0.266098078340292	-0.19312361206998785	-0.1691080171925326	-0.04291101545095444	-0.0077178107131095075
" GUM_speech_impeachment-47
_1"	0.00030622353578533407	0.08980423212051392	-0.10229039937257767	-0.011327318847179413	0.009132148290138198	0.07233777642250061	-0.013008309781606137
" GUM_speech_inauguration-5
_1"	0.0015202705030728306	0.0	-0.009818151593208313	-0.003703005611896515	0.014776107089118251	0.0	-0.005980467450405841
" GUM_speech_inauguration-6
_1"	0.0007866029575013742	-0.00012886524200439453	0.07090761512517929	0.08538593351840973	0.08099591477234747	0.0201825350522995	-0.007573534095771162
" GUM_speech_inauguration-18
_1"	-0.006175415161248154	0.002133779227733612	0.1405799314379692	0.08837342634797096	0.05292946235884144	0.0	-0.042141144226485544
" GUM_speech_inauguration-25
_1"	-0.0003464159039234943	0.0006652642041444778	0.14288153871893883	0.06851107254624367	0.06792341868135193	-0.015735283493995667	-0.008023758983014717
